donation_id,region,donation_year,donation_date,donor_full_name,donor_type,amount,political_party,party_leader,leader_change
6702,Federal,2019,2019-01-25,hPaIracdjf,Individuals,99.1,New Democratic Party,Leader 2,FALSE
6703,Federal,2019,2019-01-25,JsHwoogLRe,Individuals,176.45,New Democratic Party,Leader 2,FALSE
6704,Federal,2019,2019-01-25,BHMczizXfh,Individuals,123.02,Conservative Party of Canada,Leader 2,FALSE
6705,Federal,2019,2019-01-25,uBDAfGaJyC,Individuals,290.38,Conservative Party of Canada,Leader 2,FALSE
6706,Federal,2019,2019-01-25,DwatIvZhDV,Individuals,20.82,Conservative Party of Canada,Leader 2,FALSE
6707,Federal,2019,2019-01-26,qOGWUNueMI,Individuals,76.08,Liberal Party of Canada,Leader 3,TRUE
6708,Federal,2019,2019-01-27,ZIEXhKMfYJ,Individuals,94.58,Liberal Party of Canada,Leader 3,TRUE
6709,Federal,2019,2019-01-28,dWdBKrwiak,Individuals,258.95,New Democratic Party,Leader 2,FALSE
6710,Federal,2019,2019-01-29,bdDlEyHQaY,Individuals,331.69,New Democratic Party,Leader 2,FALSE
6711,Federal,2019,2019-01-29,ZvUbaoKITw,Individuals,309.46,Conservative Party of Canada,Leader 2,FALSE
6712,Federal,2019,2019-01-29,HMyysDHRpl,Individuals,390.48,New Democratic Party,Leader 2,FALSE
6713,Federal,2019,2019-01-29,WcYwubsRyj,Individuals,16.7,Liberal Party of Canada,Leader 3,TRUE
6714,Federal,2019,2019-01-30,FmtOAgpwmM,Individuals,318.82,New Democratic Party,Leader 2,FALSE
6715,Federal,2019,2019-01-30,xwhAkEchhV,Individuals,518.72,Liberal Party of Canada,Leader 3,TRUE
6716,Federal,2019,2019-02-01,DRnsxaiuuS,Individuals,173.91,Liberal Party of Canada,Leader 3,TRUE
6717,Federal,2019,2019-02-01,kpaUwordvH,Individuals,614.28,Conservative Party of Canada,Leader 2,FALSE
6718,Federal,2019,2019-02-02,hIGEsPrruR,Individuals,392.64,New Democratic Party,Leader 2,FALSE
6719,Federal,2019,2019-02-02,aVvYcXtTpE,Individuals,588.21,Conservative Party of Canada,Leader 2,FALSE
6720,Federal,2019,2019-02-02,BUrLqmQwwv,Individuals,11,Conservative Party of Canada,Leader 2,FALSE
6721,Federal,2019,2019-02-02,RxgXEiDZLF,Individuals,20.56,Liberal Party of Canada,Leader 3,TRUE
6722,Federal,2019,2019-02-03,hoIELsPMiE,Individuals,60.61,Conservative Party of Canada,Leader 2,FALSE
6723,Federal,2019,2019-02-04,PIEWDonSZg,Individuals,191.09,New Democratic Party,Leader 2,FALSE
6724,Federal,2019,2019-02-06,TNVTKoZueC,Individuals,187.67,Liberal Party of Canada,Leader 3,TRUE
6725,Federal,2019,2019-02-06,HBaActloeT,Individuals,74.88,Conservative Party of Canada,Leader 2,FALSE
6726,Federal,2019,2019-02-06,kmPgwOJSyI,Individuals,148.41,Liberal Party of Canada,Leader 3,TRUE
6727,Federal,2019,2019-02-08,hhrdlwDzAK,Individuals,31.67,New Democratic Party,Leader 2,FALSE
6728,Federal,2019,2019-02-10,AfkdtHASwR,Individuals,53.1,Liberal Party of Canada,Leader 3,TRUE
6729,Federal,2019,2019-02-11,vdkejnysUc,Individuals,117.01,Conservative Party of Canada,Leader 2,FALSE
6730,Federal,2019,2019-02-11,HkpsTyjGqX,Individuals,379.88,New Democratic Party,Leader 2,FALSE
6731,Federal,2019,2019-02-11,RkzaxCspRr,Individuals,31.02,Liberal Party of Canada,Leader 3,TRUE
6732,Federal,2019,2019-02-12,dObtvXPUyD,Individuals,216.9,Liberal Party of Canada,Leader 3,TRUE
6733,Federal,2019,2019-02-12,YcKivcLqyv,Individuals,39.75,New Democratic Party,Leader 2,FALSE
6734,Federal,2019,2019-02-14,cIxiBcTELx,Individuals,52.54,Liberal Party of Canada,Leader 3,TRUE
6735,Federal,2019,2019-02-14,xsrCcClqdz,Individuals,333.32,New Democratic Party,Leader 2,FALSE
6736,Federal,2019,2019-02-15,DahSsJqOGx,Individuals,327.26,New Democratic Party,Leader 2,FALSE
6737,Federal,2019,2019-02-15,LRTViSBDWx,Individuals,661.2,Conservative Party of Canada,Leader 2,FALSE
6738,Federal,2019,2019-02-16,fDHvpOrkWZ,Individuals,101.48,New Democratic Party,Leader 2,FALSE
6739,Federal,2019,2019-02-16,YIYFhpFoFZ,Individuals,160.6,Liberal Party of Canada,Leader 3,TRUE
6740,Federal,2019,2019-02-16,fSXUJrIZHB,Individuals,141.58,Liberal Party of Canada,Leader 3,TRUE
6741,Federal,2019,2019-02-17,UjOtMSibam,Individuals,79.39,Liberal Party of Canada,Leader 3,TRUE
6742,Federal,2019,2019-02-17,kETJhARjcv,Individuals,52.92,New Democratic Party,Leader 2,FALSE
6743,Federal,2019,2019-02-19,aVDBugLWpc,Individuals,128.09,New Democratic Party,Leader 2,FALSE
6744,Federal,2019,2019-02-19,FIwxskcQum,Individuals,179.92,New Democratic Party,Leader 2,FALSE
6745,Federal,2019,2019-02-20,XWXPCEjIvf,Individuals,104.22,New Democratic Party,Leader 2,FALSE
6746,Federal,2019,2019-02-21,JIQiyDWsrH,Individuals,172.09,Liberal Party of Canada,Leader 3,TRUE
6747,Federal,2019,2019-02-22,hHnSeScIQs,Individuals,43.51,New Democratic Party,Leader 2,FALSE
6748,Federal,2019,2019-02-24,kxtDKelpOh,Individuals,24,New Democratic Party,Leader 2,FALSE
6749,Federal,2019,2019-02-24,sfEoTxdMhZ,Individuals,254.16,New Democratic Party,Leader 2,FALSE
6750,Federal,2019,2019-02-24,pEOOZYeMOV,Individuals,407.07,Liberal Party of Canada,Leader 3,TRUE
6751,Federal,2019,2019-02-24,RSifupPptx,Individuals,70.66,Liberal Party of Canada,Leader 3,TRUE
6752,Federal,2019,2019-02-25,ndlAxGmcFM,Individuals,25.6,Liberal Party of Canada,Leader 3,TRUE
6753,Federal,2019,2019-02-25,rBgiDALXGH,Individuals,40.17,Conservative Party of Canada,Leader 2,FALSE
6754,Federal,2019,2019-02-25,mebysHZkkL,Individuals,66.68,New Democratic Party,Leader 2,FALSE
6755,Federal,2019,2019-02-27,tUkcDcoBzz,Individuals,786.83,New Democratic Party,Leader 2,FALSE
6756,Federal,2019,2019-02-27,dtQWfVjhRL,Individuals,74.03,New Democratic Party,Leader 2,FALSE
6757,Federal,2019,2019-02-27,XhceZmpntT,Individuals,203.98,Liberal Party of Canada,Leader 3,TRUE
6758,Federal,2019,2019-02-28,KViMSabKVD,Individuals,211.44,Liberal Party of Canada,Leader 3,TRUE
6759,Federal,2019,2019-02-28,RfZFrTgohg,Individuals,218.64,Conservative Party of Canada,Leader 2,FALSE
6760,Federal,2019,2019-02-28,PKUWPLJBWv,Individuals,112.08,New Democratic Party,Leader 2,FALSE
6761,Federal,2019,2019-03-01,DkjfvubkoK,Individuals,289.05,New Democratic Party,Leader 2,FALSE
6762,Federal,2019,2019-03-01,fNuJTEuhVr,Individuals,817.13,New Democratic Party,Leader 2,FALSE
6763,Federal,2019,2019-03-01,GYZRfvrvpn,Individuals,86.94,Conservative Party of Canada,Leader 2,FALSE
6764,Federal,2019,2019-03-02,XgSLFWHMnR,Individuals,735.32,New Democratic Party,Leader 2,FALSE
6765,Federal,2019,2019-03-03,pTdQLOataT,Individuals,8.2,Conservative Party of Canada,Leader 2,FALSE
6766,Federal,2019,2019-03-04,GBvlwnLVsR,Individuals,167.54,Liberal Party of Canada,Leader 3,TRUE
6767,Federal,2019,2019-03-06,KizwDnBLHB,Individuals,122.61,New Democratic Party,Leader 2,FALSE
6768,Federal,2019,2019-03-06,jDnyTKTrUe,Individuals,180.8,New Democratic Party,Leader 2,FALSE
6769,Federal,2019,2019-03-07,ECGFBMTxEJ,Individuals,18.63,Conservative Party of Canada,Leader 2,FALSE
6770,Federal,2019,2019-03-07,OXCDifVHFY,Individuals,22.09,Conservative Party of Canada,Leader 2,FALSE
6771,Federal,2019,2019-03-09,nlUNAMlnMs,Individuals,122.29,Liberal Party of Canada,Leader 3,TRUE
6772,Federal,2019,2019-03-10,ygMbKcpFoA,Individuals,194.22,New Democratic Party,Leader 2,FALSE
6773,Federal,2019,2019-03-10,rfISYwqvhl,Individuals,141.89,Conservative Party of Canada,Leader 2,FALSE
6774,Federal,2019,2019-03-12,ZDSceFaWfd,Individuals,205.78,Liberal Party of Canada,Leader 3,TRUE
6775,Federal,2019,2019-03-13,sdOCiDlqhs,Individuals,629.18,New Democratic Party,Leader 2,FALSE
6776,Federal,2019,2019-03-13,gPTlQCWALF,Individuals,209.97,Liberal Party of Canada,Leader 3,TRUE
6777,Federal,2019,2019-03-13,ILkRivcNAw,Individuals,46.95,Liberal Party of Canada,Leader 3,TRUE
6778,Federal,2019,2019-03-14,ZoeGNTnfQm,Individuals,30.93,Liberal Party of Canada,Leader 3,TRUE
6779,Federal,2019,2019-03-14,oFgpJlsSJG,Individuals,831.02,New Democratic Party,Leader 2,FALSE
6780,Federal,2019,2019-03-16,jIZeejPDhv,Individuals,375.7,Conservative Party of Canada,Leader 2,FALSE
6781,Federal,2019,2019-03-18,iBnIEHVcch,Individuals,434.64,Conservative Party of Canada,Leader 2,FALSE
6782,Federal,2019,2019-03-19,CmVDIqXLVy,Individuals,992.82,New Democratic Party,Leader 2,FALSE
6783,Federal,2019,2019-03-19,cJwWFbvvNJ,Individuals,645.38,New Democratic Party,Leader 2,FALSE
6784,Federal,2019,2019-03-19,LFMwAQpUvg,Individuals,18.32,Liberal Party of Canada,Leader 3,TRUE
6785,Federal,2019,2019-03-20,UaMGjDTcNl,Individuals,54.17,Conservative Party of Canada,Leader 2,FALSE
6786,Federal,2019,2019-03-20,YYUnUpmkZr,Individuals,63.25,New Democratic Party,Leader 2,FALSE
6787,Federal,2019,2019-03-20,yFeUZRZAep,Individuals,149.96,New Democratic Party,Leader 2,FALSE
6788,Federal,2019,2019-03-22,QUwpkrbVdT,Individuals,370.2,Liberal Party of Canada,Leader 3,TRUE
6789,Federal,2019,2019-03-22,RpkYErxkJY,Individuals,268.3,New Democratic Party,Leader 2,FALSE
6790,Federal,2019,2019-03-23,uiQHMMICjC,Individuals,158.19,Conservative Party of Canada,Leader 2,FALSE
6791,Federal,2019,2019-03-26,pHjdYaStAD,Individuals,95.5,New Democratic Party,Leader 2,FALSE
6792,Federal,2019,2019-03-26,GdLXZJCUyA,Individuals,215.03,Liberal Party of Canada,Leader 3,TRUE
6793,Federal,2019,2019-03-26,mtklYPhOZx,Individuals,253,Conservative Party of Canada,Leader 2,FALSE
6794,Federal,2019,2019-03-27,UgzzKFYOrL,Individuals,19.04,New Democratic Party,Leader 2,FALSE
6795,Federal,2019,2019-03-29,IDrXCmqxel,Individuals,133.94,New Democratic Party,Leader 2,FALSE
6796,Federal,2019,2019-03-29,mefXRIckuv,Individuals,3.86,New Democratic Party,Leader 2,FALSE
6797,Federal,2019,2019-03-30,WOIfROjOMY,Individuals,53.65,Liberal Party of Canada,Leader 3,TRUE
6798,Federal,2019,2019-03-31,ctKoFMWUOI,Individuals,12.04,New Democratic Party,Leader 2,FALSE
6799,Federal,2019,2019-03-31,EzDHQBxfxc,Individuals,128.65,Liberal Party of Canada,Leader 3,TRUE
6800,Federal,2019,2019-04-01,YIwCBlGTlO,Individuals,29.82,New Democratic Party,Leader 2,FALSE
6801,Federal,2019,2019-04-01,juaYVHIZoQ,Individuals,19.5,New Democratic Party,Leader 2,FALSE
6802,Federal,2019,2019-04-01,NoPRbzeUaE,Individuals,154.86,New Democratic Party,Leader 2,FALSE
6803,Federal,2019,2019-04-01,INxvrpDmgW,Individuals,75.91,Conservative Party of Canada,Leader 2,FALSE
6804,Federal,2019,2019-04-02,LDTKSygzVZ,Individuals,421.8,New Democratic Party,Leader 2,FALSE
6805,Federal,2019,2019-04-02,OutfHhNlGm,Individuals,369.01,New Democratic Party,Leader 2,FALSE
6806,Federal,2019,2019-04-02,zlEXkheuif,Individuals,441.29,New Democratic Party,Leader 2,FALSE
6807,Federal,2019,2019-04-03,shRNKBIuvr,Individuals,43.94,Liberal Party of Canada,Leader 3,TRUE
6808,Federal,2019,2019-04-03,lkokJhyITM,Individuals,37.99,Conservative Party of Canada,Leader 2,FALSE
6809,Federal,2019,2019-04-04,sZLqBirEhq,Individuals,143.07,New Democratic Party,Leader 2,FALSE
6810,Federal,2019,2019-04-04,vBjvDUCpEm,Individuals,140.34,Conservative Party of Canada,Leader 2,FALSE
6811,Federal,2019,2019-04-05,CtymJKfOeC,Individuals,80.93,Liberal Party of Canada,Leader 3,TRUE
6812,Federal,2019,2019-04-05,eZgjXfOSgp,Individuals,421.24,Conservative Party of Canada,Leader 2,FALSE
6813,Federal,2019,2019-04-06,FLUqtdqAIu,Individuals,150.29,Conservative Party of Canada,Leader 2,FALSE
6814,Federal,2019,2019-04-06,zuBGHzgbQI,Individuals,158.18,Liberal Party of Canada,Leader 3,TRUE
6815,Federal,2019,2019-04-07,PDVjrJGhgU,Individuals,163.93,New Democratic Party,Leader 2,FALSE
6816,Federal,2019,2019-04-07,jSxqIwIlPh,Individuals,350.01,Liberal Party of Canada,Leader 3,TRUE
6817,Federal,2019,2019-04-07,iPejnyFeTS,Individuals,135.49,Conservative Party of Canada,Leader 2,FALSE
6818,Federal,2019,2019-04-08,EAyVEKLxBT,Individuals,269.14,Liberal Party of Canada,Leader 3,TRUE
6819,Federal,2019,2019-04-08,jFAKRHGSSV,Individuals,44.18,Conservative Party of Canada,Leader 2,FALSE
6820,Federal,2019,2019-04-09,XjrjzSjbIT,Individuals,70.44,New Democratic Party,Leader 2,FALSE
6821,Federal,2019,2019-04-09,EySOCtviih,Individuals,16.06,New Democratic Party,Leader 2,FALSE
6822,Federal,2019,2019-04-09,tUzdhRqRfv,Individuals,36.85,New Democratic Party,Leader 2,FALSE
6823,Federal,2019,2019-04-10,eGCOOqGmQc,Individuals,10.69,Liberal Party of Canada,Leader 3,TRUE
6824,Federal,2019,2019-04-10,LJvjWUJrpb,Individuals,58.53,New Democratic Party,Leader 2,FALSE
6825,Federal,2019,2019-04-11,TIpfqYsiEH,Individuals,25.27,Liberal Party of Canada,Leader 3,TRUE
6826,Federal,2019,2019-04-11,TILqahZrfJ,Individuals,197.06,Conservative Party of Canada,Leader 2,FALSE
6827,Federal,2019,2019-04-12,eYVvmoaQFc,Individuals,7.32,Liberal Party of Canada,Leader 3,TRUE
6828,Federal,2019,2019-04-12,uVigoeneDF,Individuals,14.84,Liberal Party of Canada,Leader 3,TRUE
6829,Federal,2019,2019-04-12,hkMUkQeFwd,Individuals,88.84,New Democratic Party,Leader 2,FALSE
6830,Federal,2019,2019-04-13,EDhLseZyHo,Individuals,208.11,New Democratic Party,Leader 2,FALSE
6831,Federal,2019,2019-04-13,iinGCOaYob,Individuals,233.73,New Democratic Party,Leader 2,FALSE
6832,Federal,2019,2019-04-13,qpcFcNPaVF,Individuals,278.07,New Democratic Party,Leader 2,FALSE
6833,Federal,2019,2019-04-14,LArswCwoQJ,Individuals,775.79,New Democratic Party,Leader 2,FALSE
6834,Federal,2019,2019-04-14,zoFpIEGIHb,Individuals,132.24,Conservative Party of Canada,Leader 2,FALSE
6835,Federal,2019,2019-04-14,aZynZWSWMo,Individuals,61.52,Liberal Party of Canada,Leader 3,TRUE
6836,Federal,2019,2019-04-14,bcKUwGiXIo,Individuals,95.27,Liberal Party of Canada,Leader 3,TRUE
6837,Federal,2019,2019-04-15,LJFKhpogGv,Individuals,102.87,Liberal Party of Canada,Leader 3,TRUE
6838,Federal,2019,2019-04-16,VVeZLbPAgY,Individuals,244.3,Liberal Party of Canada,Leader 3,TRUE
6839,Federal,2019,2019-04-17,xQGQTaoxqP,Individuals,306.8,Conservative Party of Canada,Leader 2,FALSE
6840,Federal,2019,2019-04-18,VgsOMMdwfX,Individuals,63.96,Conservative Party of Canada,Leader 2,FALSE
6841,Federal,2019,2019-04-18,SjJmiuGfWY,Individuals,103.37,Conservative Party of Canada,Leader 2,FALSE
6842,Federal,2019,2019-04-20,DMWIONOvcB,Individuals,92.04,Conservative Party of Canada,Leader 2,FALSE
6843,Federal,2019,2019-04-21,UNuXAopzYG,Individuals,117.43,New Democratic Party,Leader 2,FALSE
6844,Federal,2019,2019-04-21,lcYdDdHOdK,Individuals,247.48,Liberal Party of Canada,Leader 3,TRUE
6845,Federal,2019,2019-04-21,XdcSUOHmuq,Individuals,13.25,Liberal Party of Canada,Leader 3,TRUE
6846,Federal,2019,2019-04-21,sMCIATViVd,Individuals,135.95,Liberal Party of Canada,Leader 3,TRUE
6847,Federal,2019,2019-04-22,YRtVUZwpdK,Individuals,588.25,Conservative Party of Canada,Leader 2,FALSE
6848,Federal,2019,2019-04-22,zziniOLara,Individuals,535.39,Liberal Party of Canada,Leader 3,TRUE
6849,Federal,2019,2019-04-23,lknHbupFZf,Individuals,8.72,Liberal Party of Canada,Leader 3,TRUE
6850,Federal,2019,2019-04-23,eWTEWjMiMQ,Individuals,428.17,Conservative Party of Canada,Leader 2,FALSE
6851,Federal,2019,2019-04-25,VcYdXKAnoN,Individuals,85.74,New Democratic Party,Leader 2,FALSE
6852,Federal,2019,2019-04-25,HRnFbpobIP,Individuals,25.32,Liberal Party of Canada,Leader 3,TRUE
6853,Federal,2019,2019-04-26,RYNMVDAKUL,Individuals,179.21,New Democratic Party,Leader 2,FALSE
6854,Federal,2019,2019-04-27,uAUrAxUVSt,Individuals,378.39,New Democratic Party,Leader 2,FALSE
6855,Federal,2019,2019-04-27,MwhKnbpJsI,Individuals,207.24,New Democratic Party,Leader 2,FALSE
6856,Federal,2019,2019-04-27,FqLJUpAEDV,Individuals,117.3,Conservative Party of Canada,Leader 2,FALSE
6857,Federal,2019,2019-04-28,yYVtlOhuYB,Individuals,77.6,Conservative Party of Canada,Leader 2,FALSE
6858,Federal,2019,2019-04-29,ETHfTnrKlR,Individuals,8.41,New Democratic Party,Leader 2,FALSE
6859,Federal,2019,2019-04-30,VpnzMWehxL,Individuals,204.99,New Democratic Party,Leader 2,FALSE
6860,Federal,2019,2019-04-30,cchXEqMzob,Individuals,1168.56,New Democratic Party,Leader 2,FALSE
6861,Federal,2019,2019-05-01,AqgfxUcCfw,Individuals,191.79,New Democratic Party,Leader 2,FALSE
6862,Federal,2019,2019-05-03,DUeMdbSVgf,Individuals,234.18,Liberal Party of Canada,Leader 3,TRUE
6863,Federal,2019,2019-05-03,DocYHswjxX,Individuals,172.08,Conservative Party of Canada,Leader 2,FALSE
6864,Federal,2019,2019-05-04,LceBDxrfmm,Individuals,11.18,New Democratic Party,Leader 2,FALSE
6865,Federal,2019,2019-05-04,xOVEeNrZCe,Individuals,135.33,New Democratic Party,Leader 2,FALSE
6866,Federal,2019,2019-05-05,JBYJvKaXuU,Individuals,164.33,New Democratic Party,Leader 2,FALSE
6867,Federal,2019,2019-05-05,TUmFdyztlh,Individuals,91.14,Conservative Party of Canada,Leader 2,FALSE
6868,Federal,2019,2019-05-05,pmiDArRwcy,Individuals,176.09,New Democratic Party,Leader 2,FALSE
6869,Federal,2019,2019-05-05,SrKnzfVyhi,Individuals,89.19,Conservative Party of Canada,Leader 2,FALSE
6870,Federal,2019,2019-05-05,KDjUNifsjP,Individuals,1.18,New Democratic Party,Leader 2,FALSE
6871,Federal,2019,2019-05-06,HVhpVbprVh,Individuals,121.94,Liberal Party of Canada,Leader 3,TRUE
6872,Federal,2019,2019-05-06,pHYdJymcMY,Individuals,65.66,Conservative Party of Canada,Leader 2,FALSE
6873,Federal,2019,2019-05-07,PtYlSQrRfy,Individuals,180.58,Conservative Party of Canada,Leader 2,FALSE
6874,Federal,2019,2019-05-08,XxxeXXHMmT,Individuals,372.95,Liberal Party of Canada,Leader 3,TRUE
6875,Federal,2019,2019-05-09,lMOVPPcyrI,Individuals,266.71,New Democratic Party,Leader 2,FALSE
6876,Federal,2019,2019-05-09,GutXDjwGSM,Individuals,57.78,Conservative Party of Canada,Leader 2,FALSE
6877,Federal,2019,2019-05-09,jHnvlDdtoq,Individuals,44.25,Liberal Party of Canada,Leader 3,TRUE
6878,Federal,2019,2019-05-11,ZsABhbUako,Individuals,16.25,New Democratic Party,Leader 2,FALSE
6879,Federal,2019,2019-05-11,gaNXdlXmAz,Individuals,163.94,Conservative Party of Canada,Leader 2,FALSE
6880,Federal,2019,2019-05-12,STeJDXsJvm,Individuals,503.49,New Democratic Party,Leader 2,FALSE
6881,Federal,2019,2019-05-12,PPtrNwMhhO,Individuals,334.95,Liberal Party of Canada,Leader 3,TRUE
6882,Federal,2019,2019-05-13,DiIRGxlIzq,Individuals,128.9,Conservative Party of Canada,Leader 2,FALSE
6883,Federal,2019,2019-05-13,sbgVfhBYMN,Individuals,57.08,Liberal Party of Canada,Leader 3,TRUE
6884,Federal,2019,2019-05-14,psvwLYmsEB,Individuals,155.3,Conservative Party of Canada,Leader 2,FALSE
6885,Federal,2019,2019-05-15,WQNVQGaxNB,Individuals,52.42,New Democratic Party,Leader 2,FALSE
6886,Federal,2019,2019-05-16,GMkePKwaZU,Individuals,31.23,New Democratic Party,Leader 2,FALSE
6887,Federal,2019,2019-05-16,ciHVEUxHkO,Individuals,172.51,New Democratic Party,Leader 2,FALSE
6888,Federal,2019,2019-05-17,XToeDbWQMZ,Individuals,188.55,New Democratic Party,Leader 2,FALSE
6889,Federal,2019,2019-05-19,CUdWwgZSxV,Individuals,68.71,Liberal Party of Canada,Leader 3,TRUE
6890,Federal,2019,2019-05-22,DGRvONKMGj,Individuals,51.3,Liberal Party of Canada,Leader 3,TRUE
6891,Federal,2019,2019-05-23,qEBstbEluu,Individuals,493.88,New Democratic Party,Leader 2,FALSE
6892,Federal,2019,2019-05-24,CPmDGxeRnZ,Individuals,103.1,New Democratic Party,Leader 2,FALSE
6893,Federal,2019,2019-05-25,nQvgkqUHKo,Individuals,74.04,Liberal Party of Canada,Leader 3,TRUE
6894,Federal,2019,2019-05-26,KlhtfpDjTP,Individuals,74.42,Liberal Party of Canada,Leader 3,TRUE
6895,Federal,2019,2019-05-26,BdYWnvcJkr,Individuals,16.16,New Democratic Party,Leader 2,FALSE
6896,Federal,2019,2019-05-26,FJcGFONvht,Individuals,51.57,New Democratic Party,Leader 2,FALSE
6897,Federal,2019,2019-05-27,zvijJiumYI,Individuals,95.99,Liberal Party of Canada,Leader 3,TRUE
6898,Federal,2019,2019-05-27,VqocrATFFG,Individuals,180.5,Liberal Party of Canada,Leader 3,TRUE
6899,Federal,2019,2019-05-28,FouZtqGcXE,Individuals,98.85,Conservative Party of Canada,Leader 2,FALSE
6900,Federal,2019,2019-05-29,aSHRsDSVxS,Individuals,303.16,New Democratic Party,Leader 2,FALSE
6901,Federal,2019,2019-05-29,jGJzQkKDRf,Individuals,109.04,Liberal Party of Canada,Leader 3,TRUE
6902,Federal,2019,2019-05-30,omSQYulveE,Individuals,44.27,Liberal Party of Canada,Leader 3,TRUE
6903,Federal,2019,2019-05-31,etOBcgbTxD,Individuals,218.97,Conservative Party of Canada,Leader 2,FALSE
6904,Federal,2019,2019-06-01,JpIlAFuiUS,Individuals,38.23,Conservative Party of Canada,Leader 2,FALSE
6905,Federal,2019,2019-06-01,UCrIwtMIWO,Individuals,64.24,Liberal Party of Canada,Leader 3,TRUE
6906,Federal,2019,2019-06-01,FKuAbKPIuI,Individuals,178.11,New Democratic Party,Leader 2,FALSE
6907,Federal,2019,2019-06-02,JEukOzKRLG,Individuals,165.31,Liberal Party of Canada,Leader 3,TRUE
6908,Federal,2019,2019-06-03,DVcZCVUvEj,Individuals,767.22,New Democratic Party,Leader 2,FALSE
6909,Federal,2019,2019-06-03,HWBFFvhxnZ,Individuals,28.49,New Democratic Party,Leader 2,FALSE
6910,Federal,2019,2019-06-04,ZzIPHycnPC,Individuals,1.12,Liberal Party of Canada,Leader 3,TRUE
6911,Federal,2019,2019-06-04,ucMjlTIkIX,Individuals,187.66,Liberal Party of Canada,Leader 3,TRUE
6912,Federal,2019,2019-06-04,dEDaPUwfsW,Individuals,195.63,Conservative Party of Canada,Leader 2,FALSE
6913,Federal,2019,2019-06-04,JRdCtWvlbF,Individuals,613.04,Conservative Party of Canada,Leader 2,FALSE
6914,Federal,2019,2019-06-05,SiTHHkUHhf,Individuals,82.71,New Democratic Party,Leader 2,FALSE
6915,Federal,2019,2019-06-06,TMltklmcMg,Individuals,24.82,New Democratic Party,Leader 2,FALSE
6916,Federal,2019,2019-06-07,ZwKWmRQoYi,Individuals,407.55,New Democratic Party,Leader 2,FALSE
6917,Federal,2019,2019-06-07,yiRZWATqbd,Individuals,8.11,Liberal Party of Canada,Leader 3,TRUE
6918,Federal,2019,2019-06-08,QQqRdfBxxR,Individuals,213.15,New Democratic Party,Leader 2,FALSE
6919,Federal,2019,2019-06-09,BvWlQetBJX,Individuals,825.11,Conservative Party of Canada,Leader 2,FALSE
6920,Federal,2019,2019-06-10,PvMvZrLGXv,Individuals,344.22,Conservative Party of Canada,Leader 2,FALSE
